y,y+,y*,rhob,rhow,ub,ut,Tb,Tw,ew,hw,cw,sm,Gm,mum,lam,cpm,cvm,Prm,Eckm,Tmfw,umfb,umft,Tffw,uffb,ufft,upupb,upupt,vpvpb,vpvpt,wpwpb,wpwpt,upvpb,upvpt,TpTpw,vpTpb,vpTpt,ufufb,ufuft,ufuftauw,vfvfb,vfvft,vfvftauw,wfwfb,wfwft,wfwftauw,ufvfb,ufvft,ufvftauw,TfTfw,vfTfb,vfTfw,<ufufb>,<ufuft>,<vfvfb>,<vfvft>,<wfwfb>,<wfwft>,<ufvfb>,<ufvft>,<TfTfw>,<vfTfb>,<vfTft>,Shear1,Shear2,M1,M2,Re,rhormsj,rhormsw,Mrms,Trmsj,Trmsw,prmsj,crmsj,Grms,T0rmsj,srms,cprms,cvrms,murmsj,larmsj,Prrms,Eckrms,Mt,urmsb,urms+,urms*,vrmsb,vrms+,vrms*,wrmsb,wrms+,wrms*,vrt+,vrt*,vrtx+,vrtx*,vrty+,vrty*,vrtz+,vrtz*,divrms+,divrms*,ducrrms,-rhoupvp,-rhovpTp,-upvp_duy,T0,ducros,qtot,retaus,ropup,ropvp,ropwp"
1.275195833E-02,7.988098145E+00,4.770657539E+00,1.630230308E+00,6.542668343E-01,2.354289144E-01,6.717170238E+00,1.528203964E+00,1.545067787E+00,1.545048237E+00,1.545048237E+00,1.241235733E+00,3.815855103E+02,1.200000048E+00,1.354386568E+00,1.354386568E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.438590437E-01,1.528203964E+00,2.276222557E-01,6.494433403E+00,1.686381176E-02,7.806665730E-03,2.227368802E-01,6.193540525E-03,5.041874886E+00,1.004111618E-05,8.174008690E-03,5.538626574E-04,4.508739710E-01,9.772484918E-05,7.955328375E-02,2.746593207E-02,1.812887494E-04,5.172463134E-03,3.878619289E-03,3.157404661E+00,3.157404661E+00,6.313060112E-06,5.139170215E-03,5.139170215E-03,3.402156581E-04,2.769538462E-01,2.769538462E-01,5.785754911E-05,4.709915444E-02,4.709915444E-02,1.746161655E-02,1.076144181E-04,3.070414532E-03,6.254484877E-03,5.091486931E+00,1.004898149E-05,8.180410601E-03,5.538627738E-04,4.508740902E-01,-9.841707652E-05,-8.011679351E-02,2.775032260E-02,-1.827840460E-04,-5.215126090E-03,9.872480631E-01,1.025309563E+00,5.774461031E-01,5.830794573E-01,2.032661865E+03,1.075688675E-01,7.037871331E-02,1.618752331E-01,1.072628573E-01,1.657284200E-01,3.227697685E-02,5.345057324E-02,2.756875801E-06,1.456883401E-01,5.710156250E+01,9.876584045E-06,5.543031421E-06,7.492710650E-02,7.492710650E-02,2.009986474E-06,8.047658205E-02,2.035912275E-01,7.869902998E-02,2.245411396E+00,1.816240788E+00,3.168630647E-03,9.040619433E-02,7.312678546E-02,2.353395335E-02,6.714619994E-01,5.431244373E-01,3.265526891E-01,8.278384060E-02,8.616757393E-02,3.039045036E-01,9.782104492E-01,5.342821823E-04,-2.662908752E-03,2.128626686E-03,7.065983023E-03,9.570054710E-03,0.000000000E+00,4.746784270E-02,2.310968011E-05,6.375645753E-04,1.662599444E+00,0.000000000E+00,2.118114662E+01,3.741117859E+02,-3.828184509E+02,4.348282814E+00,5.907320380E-01
1.408288907E-02,8.821822166E+00,5.108901501E+00,1.589423180E+00,6.378895044E-01,2.557320893E-01,7.296452522E+00,1.567458153E+00,1.585671425E+00,1.585651398E+00,1.585651398E+00,1.257352591E+00,3.957548523E+02,1.200000048E+00,1.379124880E+00,1.379124880E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.649444550E-01,1.567458153E+00,2.471089512E-01,7.050420284E+00,1.821328513E-02,8.623137139E-03,2.460321486E-01,7.147166878E-03,5.818178177E+00,1.318779141E-05,1.073557045E-02,6.266979617E-04,5.101658702E-01,1.262603182E-04,1.027826816E-01,3.026149794E-02,2.302141947E-04,6.568385754E-03,4.375087097E-03,3.561556101E+00,3.561556101E+00,8.050210454E-06,6.553303916E-03,6.553303916E-03,3.750415053E-04,3.053039610E-01,3.053039610E-01,7.321740122E-05,5.960290134E-02,5.960290134E-02,1.882666722E-02,1.339969604E-04,3.823151113E-03,7.221525535E-03,5.878710270E+00,1.320051069E-05,1.074592583E-02,6.266981363E-04,5.101659894E-01,-1.272326917E-04,-1.035742536E-01,3.059322387E-02,-2.322679647E-04,-6.626983173E-03,9.859170914E-01,1.024610281E+00,6.190231442E-01,6.252451539E-01,2.114073975E+03,1.104302481E-01,7.044226676E-02,1.707965434E-01,1.097063273E-01,1.739582270E-01,3.218977526E-02,5.473079532E-02,2.756875801E-06,1.523808986E-01,6.052877808E+01,9.876584045E-06,5.543031421E-06,7.668673992E-02,7.668673992E-02,2.009986474E-06,9.053725004E-02,2.157503963E-01,8.454090357E-02,2.412089586E+00,1.926487684E+00,3.631332656E-03,1.036078259E-01,8.274965733E-02,2.503359318E-02,7.142491341E-01,5.704570413E-01,3.244394362E-01,8.233199269E-02,9.412437677E-02,2.993696332E-01,9.650073647E-01,6.755408249E-04,-3.112655133E-03,2.437114250E-03,6.827605888E-03,9.416101500E-03,0.000000000E+00,6.010784209E-02,2.879476051E-05,7.481031353E-04,1.723996878E+00,0.000000000E+00,2.040471077E+01,3.627736511E+02,-4.282499695E+02,5.600311756E+00,6.428893805E-01
1.542427484E-02,9.662095070E+00,5.437112331E+00,1.552147985E+00,6.229296923E-01,2.755701840E-01,7.862465858E+00,1.604993820E+00,1.624415874E+00,1.624395370E+00,1.624395370E+00,1.272551417E+00,4.094191284E+02,1.200000048E+00,1.402563691E+00,1.402563691E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.865168959E-01,1.604993820E+00,2.661682069E-01,7.594212532E+00,1.942200586E-02,9.401971474E-03,2.682535350E-01,8.119162172E-03,6.609434128E+00,1.681984031E-05,1.369225513E-02,6.997500313E-04,5.696341395E-01,1.561352983E-04,1.271025240E-01,3.284681216E-02,2.796627814E-04,7.979234681E-03,4.867477808E-03,3.962388515E+00,3.962388515E+00,1.000511202E-05,8.144699037E-03,8.144699037E-03,4.087514535E-04,3.327456415E-01,3.327456415E-01,8.885575517E-05,7.233335823E-02,7.233335823E-02,2.003394440E-02,1.598972158E-04,4.562127870E-03,8.207558654E-03,6.681394100E+00,1.683852861E-05,1.370746735E-02,6.997502060E-04,5.696343184E-01,-1.574203488E-04,-1.281486303E-01,3.322402760E-02,-2.823173127E-04,-8.054971695E-03,9.845757484E-01,1.023109436E+00,6.589400172E-01,6.657008529E-01,2.187468262E+03,1.128261536E-01,7.028272003E-02,1.791375577E-01,1.115703881E-01,1.812367737E-01,3.209240735E-02,5.572583526E-02,2.756875801E-06,1.583432555E-01,6.364670563E+01,9.876584045E-06,5.543031421E-06,7.804461569E-02,7.804461569E-02,2.009986474E-06,1.005697250E-01,2.270743698E-01,9.010638297E-02,2.570881844E+00,2.029091597E+00,4.101005848E-03,1.170083657E-01,9.235011041E-02,2.645243891E-02,7.547311187E-01,5.956789851E-01,3.232773840E-01,8.252219856E-02,1.018532589E-01,2.955051959E-01,9.507761002E-01,6.812317879E-04,-3.278642194E-03,2.597410465E-03,6.557134911E-03,9.196779691E-03,0.000000000E+00,7.298500836E-02,3.437971100E-05,8.586847107E-04,1.784644723E+00,0.000000000E+00,1.964017487E+01,3.525035706E+02,-4.725025940E+02,6.869029045E+00,6.895577908E-01
1.677619666E-02,1.050896740E+01,5.757232666E+00,1.518139601E+00,6.092810035E-01,2.949256003E-01,8.414707184E+00,1.640944839E+00,1.661421299E+00,1.661400318E+00,1.661400318E+00,1.286910176E+00,4.225744324E+02,1.200000048E+00,1.424803972E+00,1.424803972E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,2.084396183E-01,1.640944839E+00,2.847983241E-01,8.125760078E+00,2.047638036E-02,1.012726128E-02,2.889472544E-01,9.095531888E-03,7.404252052E+00,2.119165583E-05,1.725114696E-02,7.728068740E-04,6.291063428E-01,1.911356085E-04,1.555946618E-01,3.521635756E-02,3.368102771E-04,9.609745815E-03,5.350693595E-03,4.355752468E+00,4.355752468E+00,1.230939779E-05,1.002051122E-02,1.002051122E-02,4.414612486E-04,3.593731821E-01,3.593731821E-01,1.069812861E-04,8.708851784E-02,8.708851784E-02,2.109563164E-02,1.895668393E-04,5.408650264E-03,9.198093787E-03,7.487742901E+00,2.121857324E-05,1.727305911E-02,7.728070486E-04,6.291064620E-01,-1.927968697E-04,-1.569470167E-01,3.563564271E-02,-3.401691210E-04,-9.705577977E-03,9.832237959E-01,1.022387028E+00,6.972627640E-01,7.045087814E-01,2.254073242E+03,1.147294417E-01,6.990242004E-02,1.868786961E-01,1.129514724E-01,1.876600534E-01,3.201268241E-02,5.648191646E-02,2.756875801E-06,1.636294425E-01,6.645375824E+01,9.876584045E-06,5.543031421E-06,7.906652987E-02,7.906652987E-02,2.009986474E-06,1.104682013E-01,2.375537306E-01,9.537050128E-02,2.721075535E+00,2.123975039E+00,4.603217822E-03,1.313372850E-01,1.025174782E-01,2.779904753E-02,7.931520343E-01,6.191071272E-01,3.227365613E-01,8.323027939E-02,1.093080267E-01,2.920313478E-01,9.352984428E-01,7.949721767E-04,-3.647486446E-03,2.852514153E-03,6.326337811E-03,9.013771079E-03,0.000000000E+00,8.791248500E-02,4.077733320E-05,9.809348267E-04,1.844512105E+00,0.000000000E+00,1.888662720E+01,3.431786804E+02,-5.146216431E+02,8.335874557E+00,7.292662263E-01
1.813873649E-02,1.136249161E+01,6.070444584E+00,1.486859322E+00,5.967271924E-01,3.138292432E-01,8.954059601E+00,1.675354481E+00,1.696752071E+00,1.696730733E+00,1.696730733E+00,1.300481200E+00,4.352499390E+02,1.200000048E+00,1.445909381E+00,1.445909381E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,2.306715548E-01,1.675354481E+00,3.030202687E-01,8.645661354E+00,2.139763348E-02,1.080899127E-02,3.083981276E-01,1.007392351E-02,8.200715065E+00,2.611215132E-05,2.125669457E-02,8.457921213E-04,6.885202527E-01,2.272512647E-04,1.849947423E-01,3.735756874E-02,3.939661838E-04,1.124049630E-02,5.823911633E-03,4.740977287E+00,4.740977287E+00,1.484986115E-05,1.208858564E-02,1.208858564E-02,4.732168745E-04,3.852239847E-01,3.852239847E-01,1.252855145E-04,1.019891426E-01,1.019891426E-01,2.201012336E-02,2.185756748E-04,6.236319896E-03,1.019075792E-02,8.295825005E+00,2.614864934E-05,2.128640749E-02,8.457922959E-04,6.885204315E-01,-2.293159778E-04,-1.866755337E-01,3.781543300E-02,-3.980534384E-04,-1.135711279E-02,9.818612337E-01,1.020934939E+00,7.341611385E-01,7.418421507E-01,2.314841309E+03,1.162809357E-01,6.938794255E-02,1.941296309E-01,1.139122024E-01,1.932808608E-01,3.192673996E-02,5.702905729E-02,2.756875801E-06,1.683185697E-01,6.898467255E+01,9.876584045E-06,5.543031421E-06,7.979521900E-02,7.979521900E-02,2.009986474E-06,1.202566922E-01,2.473104447E-01,1.003689393E-01,2.863689184E+00,2.212145805E+00,5.109754391E-03,1.457896084E-01,1.126200184E-01,2.908214368E-02,8.297609091E-01,6.409754753E-01,3.229287267E-01,8.436964452E-02,1.164971888E-01,2.891227305E-01,9.189458489E-01,7.927270490E-04,-3.770357464E-03,2.977630356E-03,6.072190590E-03,8.779816329E-03,0.000000000E+00,1.029921249E-01,4.703424565E-05,1.104464289E-03,1.903589606E+00,0.000000000E+00,1.814704323E+01,3.346674194E+02,-5.550117188E+02,9.808526039E+00,7.631992698E-01
1.951198094E-02,1.222272015E+01,6.378168583E+00,1.458132148E+00,5.851979852E-01,3.322669268E-01,9.480116844E+00,1.708336115E+00,1.730515003E+00,1.730493188E+00,1.730493188E+00,1.313328505E+00,4.474457703E+02,1.200000048E+00,1.465964317E+00,1.465964317E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,2.531015873E-01,1.708336115E+00,3.208317459E-01,9.153851509E+00,2.217893675E-02,1.143520419E-02,3.262649775E-01,1.104292925E-02,8.989538193E+00,3.184475645E-05,2.592334338E-02,9.185936069E-04,7.477846146E-01,2.678438032E-04,2.180392593E-01,3.927764669E-02,4.572679172E-04,1.304659806E-02,6.283424795E-03,5.115045547E+00,5.115045547E+00,1.776026511E-05,1.445781067E-02,1.445781067E-02,5.041454569E-04,4.104015231E-01,4.104015231E-01,1.456752943E-04,1.185875237E-01,1.185875237E-01,2.279268578E-02,2.504540898E-04,7.145862561E-03,1.117369346E-02,9.095987320E+00,3.189341442E-05,2.596295439E-02,9.185938397E-04,7.477847934E-01,-2.703659120E-04,-2.200923711E-01,3.976956010E-02,-4.621594853E-04,-1.318616234E-02,9.804880023E-01,1.020170927E+00,7.696780562E-01,7.777427435E-01,2.370607178E+03,1.174553931E-01,6.873460114E-02,2.008723170E-01,1.145240217E-01,1.981856525E-01,3.185676038E-02,5.740150064E-02,2.756875801E-06,1.724558473E-01,7.124266815E+01,9.876584045E-06,5.543031421E-06,8.027943969E-02,8.027943969E-02,2.009986474E-06,1.298534721E-01,2.563418150E-01,1.050853431E-01,2.998255730E+00,2.293612480E+00,5.642836913E-03,1.609993130E-01,1.231619716E-01,3.030794486E-02,8.647349477E-01,6.615078449E-01,3.236086369E-01,8.583799005E-02,1.233901978E-01,2.865798175E-01,9.015834332E-01,8.796082693E-04,-4.057637881E-03,3.178029554E-03,5.854325835E-03,8.582211100E-03,0.000000000E+00,1.197890118E-01,5.390844672E-05,1.238644822E-03,1.961847901E+00,0.000000000E+00,1.742183113E+01,3.268847351E+02,-5.929218140E+02,1.143622494E+01,7.903341651E-01
2.089601010E-02,1.308970547E+01,6.681243896E+00,1.431565762E+00,5.745359659E-01,3.502618372E-01,9.993539810E+00,1.739918828E+00,1.762758613E+00,1.762736320E+00,1.762736320E+00,1.325490713E+00,4.591862793E+02,1.200000048E+00,1.485016584E+00,1.485016584E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,2.756988406E-01,1.739918828E+00,3.382464051E-01,9.650720596E+00,2.283979952E-02,1.201541536E-02,3.428193331E-01,1.200070139E-02,9.769215584E+00,3.817920515E-05,3.107992560E-02,9.911835659E-04,8.068767190E-01,3.092572442E-04,2.517520189E-01,4.097064584E-02,5.200362648E-04,1.483748108E-02,6.728614215E-03,5.477453709E+00,5.477453709E+00,2.092177056E-05,1.703144610E-02,1.703144610E-02,5.342902150E-04,4.349409640E-01,4.349409640E-01,1.661239803E-04,1.352338493E-01,1.352338493E-01,2.344338223E-02,2.814894251E-04,8.031351492E-03,1.214507222E-02,9.886741638E+00,3.824147643E-05,3.113061748E-02,9.911837988E-04,8.068769574E-01,-3.122552007E-04,-2.541925311E-01,4.149230942E-02,-5.257349112E-04,-1.500007231E-02,9.791039824E-01,1.018760085E+00,8.039404750E-01,8.123408556E-01,2.421986816E+03,1.183581799E-01,6.800097227E-02,2.071878016E-01,1.148266420E-01,2.024117857E-01,3.178348020E-02,5.761835724E-02,2.756875801E-06,1.760987639E-01,7.325596619E+01,9.876584045E-06,5.543031421E-06,8.054637164E-02,8.054637164E-02,2.009986474E-06,1.392820925E-01,2.647395432E-01,1.095477045E-01,3.125574350E+00,2.369127274E+00,6.178624462E-03,1.762862056E-01,1.336220652E-01,3.148270026E-02,8.982527256E-01,6.808598638E-01,3.248085380E-01,8.756379783E-02,1.299950480E-01,2.844875157E-01,8.835262060E-01,8.681094041E-04,-4.134113435E-03,3.266003914E-03,5.621030927E-03,8.347301744E-03,0.000000000E+00,1.366360039E-01,6.060067244E-05,1.375218271E-03,2.019264698E+00,0.000000000E+00,1.671259689E+01,3.197377930E+02,-6.287603760E+02,1.305708218E+01,8.119841814E-01
2.229090966E-02,1.396350098E+01,6.980737686E+00,1.407038212E+00,5.646922588E-01,3.678033650E-01,1.049402905E+01,1.770201683E+00,1.793579340E+00,1.793556571E+00,1.793556571E+00,1.337021470E+00,4.704749146E+02,1.200000048E+00,1.503138661E+00,1.503138661E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,2.983715534E-01,1.770201683E+00,3.552626073E-01,1.013621998E+01,2.337764762E-02,1.254076883E-02,3.578085303E-01,1.293825079E-02,1.053243160E+01,4.537915083E-05,3.694107011E-02,1.063494594E-03,8.657417893E-01,3.544140200E-04,2.885120809E-01,4.245122522E-02,5.874328781E-04,1.676041633E-02,7.156877778E-03,5.826083183E+00,5.826083183E+00,2.446618964E-05,1.991679333E-02,1.991679333E-02,5.637655850E-04,4.589354992E-01,4.589354992E-01,1.882510551E-04,1.532464772E-01,1.532464772E-01,2.397822030E-02,3.145785886E-04,8.975438774E-03,1.309552230E-02,1.066045952E+01,4.545769480E-05,3.700500727E-02,1.063494827E-03,8.657419682E-01,-3.579281911E-04,-2.913728058E-01,4.299774766E-02,-5.939836265E-04,-1.694731973E-02,9.777091146E-01,1.017943501E+00,8.369787335E-01,8.456672430E-01,2.469570801E+03,1.189677492E-01,6.718009710E-02,2.130620778E-01,1.148744673E-01,2.060366124E-01,3.172461316E-02,5.770579726E-02,2.756875801E-06,1.792865247E-01,7.503088379E+01,9.876584045E-06,5.543031421E-06,8.063321561E-02,8.063321561E-02,2.009986474E-06,1.484795958E-01,2.725069523E-01,1.137464121E-01,3.245370150E+00,2.438765764E+00,6.736068521E-03,1.921909899E-01,1.444242895E-01,3.261089697E-02,9.304419160E-01,6.991909742E-01,3.263470829E-01,8.947268873E-02,1.362932473E-01,2.827010453E-01,8.646970391E-01,9.303480620E-04,-4.344632849E-03,3.414284671E-03,5.419658963E-03,8.146476001E-03,0.000000000E+00,1.548619121E-01,6.773285713E-05,1.521850703E-03,2.075814724E+00,0.000000000E+00,1.602047920E+01,3.131652222E+02,-6.619470825E+02,1.479154968E+01,8.274767995E-01
2.369676717E-02,1.484415913E+01,7.277264118E+00,1.384255767E+00,5.555489063E-01,3.849096596E-01,1.098209953E+01,1.799206138E+00,1.823015928E+00,1.822992921E+00,1.822992921E+00,1.347950816E+00,4.813328247E+02,1.200000048E+00,1.520368099E+00,1.520368099E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,3.210952878E-01,1.799206138E+00,3.718896210E-01,1.061061668E+01,2.380977944E-02,1.302004419E-02,3.714830577E-01,1.385423169E-02,1.127808952E+01,5.322596917E-05,4.332879931E-02,1.135513885E-03,9.243693352E-01,4.000662302E-04,3.256753981E-01,4.371791705E-02,6.537789013E-04,1.865337603E-02,7.567781024E-03,6.160580635E+00,6.160580635E+00,2.827418029E-05,2.301670425E-02,2.301670425E-02,5.926015438E-04,4.824095368E-01,4.824095368E-01,2.103098523E-04,1.712035239E-01,1.712035239E-01,2.439825982E-02,3.466548224E-04,9.890626185E-03,1.402375475E-02,1.141609001E+01,5.332219371E-05,4.340713471E-02,1.135514118E-03,9.243695736E-01,-4.041045031E-04,-3.289628029E-01,4.428483546E-02,-6.611636491E-04,-1.886407472E-02,9.763032198E-01,1.016563773E+00,8.688907623E-01,8.778229356E-01,2.513768555E+03,1.193643808E-01,6.631267816E-02,2.185567319E-01,1.146933138E-01,2.090879232E-01,3.166459128E-02,5.767634884E-02,2.756875801E-06,1.820623428E-01,7.659068298E+01,9.876584045E-06,5.543031421E-06,8.055772632E-02,8.055772632E-02,2.009986474E-06,1.574677378E-01,2.797144949E-01,1.177039668E-01,3.358285666E+00,2.503102541E+00,7.295247633E-03,2.081452906E-01,1.551418900E-01,3.369701654E-02,9.614307284E-01,7.166048884E-01,3.282131255E-01,9.151407331E-02,1.422929466E-01,2.812479436E-01,8.453602791E-01,9.096931899E-04,-4.376100842E-03,3.466407536E-03,5.209087394E-03,7.919707336E-03,0.000000000E+00,1.730298400E-01,7.464487135E-05,1.671921229E-03,2.131470203E+00,0.000000000E+00,1.534605694E+01,3.070994568E+02,-6.928774414E+02,1.650616264E+01,8.381596804E-01
2.511366643E-02,1.573173523E+01,7.571639538E+00,1.363129854E+00,5.470703244E-01,4.015737474E-01,1.145755291E+01,1.827020288E+00,1.851156473E+00,1.851133108E+00,1.851133108E+00,1.358324528E+00,4.917660217E+02,1.200000048E+00,1.536768436E+00,1.536768436E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,3.437938988E-01,1.827020288E+00,3.881269395E-01,1.107389259E+01,2.413626574E-02,1.344683021E-02,3.836599588E-01,1.474179979E-02,1.200061798E+01,6.197629409E-05,5.045203865E-02,1.207190100E-03,9.827176332E-01,4.487119731E-04,3.652756512E-01,4.478920996E-02,7.233617362E-04,2.063868754E-02,7.959594019E-03,6.479537487E+00,6.479537487E+00,3.247237328E-05,2.643425763E-02,2.643425763E-02,6.208918057E-04,5.054393411E-01,5.054393411E-01,2.336580364E-04,1.902102083E-01,1.902102083E-01,2.471895143E-02,3.800755076E-04,1.084417198E-02,1.492261980E-02,1.214781475E+01,6.209272397E-05,5.054681748E-02,1.207190333E-03,9.827178121E-01,-4.532996099E-04,-3.690102696E-01,4.537177831E-02,-7.315961993E-04,-2.087363042E-02,9.748863578E-01,1.015688539E+00,8.996998668E-01,9.088327289E-01,2.555012207E+03,1.195305362E-01,6.539153308E-02,2.236620486E-01,1.143252701E-01,2.116341740E-01,3.161756322E-02,5.755038187E-02,2.756875801E-06,1.844604611E-01,7.794339752E+01,9.876584045E-06,5.543031421E-06,8.034879714E-02,8.034879714E-02,2.009986474E-06,1.661983132E-01,2.863698900E-01,1.214157566E-01,3.464189053E+00,2.562258720E+00,7.872109301E-03,2.246040851E-01,1.661271602E-01,3.474427015E-02,9.913105965E-01,7.332160473E-01,3.302755952E-01,9.363813698E-02,1.479847133E-01,2.800233364E-01,8.254783154E-01,9.502672474E-04,-4.517611582E-03,3.567344276E-03,5.025746766E-03,7.723386399E-03,0.000000000E+00,1.922533065E-01,8.184274338E-05,1.831768430E-03,2.186211586E+00,0.000000000E+00,1.469078064E+01,3.014948120E+02,-7.211132812E+02,1.829670715E+01,8.436128497E-01
2.654169314E-02,1.662628365E+01,7.864323616E+00,1.343435287E+00,5.391662121E-01,4.178104401E-01,1.192081261E+01,1.853662014E+00,1.878034234E+00,1.878010511E+00,1.878010511E+00,1.368166685E+00,5.017933655E+02,1.200000048E+00,1.552370191E+00,1.552370191E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,3.664473891E-01,1.853662014E+00,4.039813876E-01,1.152624607E+01,2.437214740E-02,1.382908132E-02,3.945661783E-01,1.560009457E-02,1.269931602E+01,7.141166861E-05,5.813293532E-02,1.278509502E-03,1.040775537E+00,4.975250340E-04,4.050121307E-01,4.566662386E-02,7.914328598E-04,2.258086763E-02,8.332061581E-03,6.782746315E+00,6.782746315E+00,3.694460975E-05,3.007489815E-02,3.007489815E-02,6.486515631E-04,5.280372500E-01,5.280372500E-01,2.568127820E-04,2.090594172E-01,2.090594172E-01,2.494197898E-02,4.123364051E-04,1.176462881E-02,1.579134166E-02,1.285500050E+01,7.154952618E-05,5.824516341E-02,1.278509852E-03,1.040775657E+00,-5.026590079E-04,-4.091914892E-01,4.626064003E-02,-8.004808333E-04,-2.283902094E-02,9.734582901E-01,1.014329791E+00,9.294836521E-01,9.387769103E-01,2.593579590E+03,1.195282936E-01,6.444554031E-02,2.284258455E-01,1.137874871E-01,2.136970162E-01,3.157093376E-02,5.733631924E-02,2.756875801E-06,1.865142584E-01,7.910845184E+01,9.876584045E-06,5.543031421E-06,8.001831919E-02,8.001831919E-02,2.009986474E-06,1.746908575E-01,2.925284207E-01,1.249002442E-01,3.563607216E+00,2.616682291E+00,8.450121619E-03,2.410957068E-01,1.770322025E-01,3.575588390E-02,1.020173550E+00,7.490935326E-01,3.325056136E-01,9.581226110E-02,1.533771902E-01,2.790235579E-01,8.052703142E-01,9.214341408E-04,-4.508287180E-03,3.586853156E-03,4.837822635E-03,7.510067895E-03,0.000000000E+00,2.113127857E-01,8.878769586E-05,1.996057108E-03,2.240009546E+00,0.000000000E+00,1.405448151E+01,2.963007507E+02,-7.470285645E+02,2.005508232E+01,8.451395631E-01
2.798093855E-02,1.752785683E+01,8.155950546E+00,1.325105190E+00,5.318097472E-01,4.336160123E-01,1.237177086E+01,1.879210114E+00,1.903729200E+00,1.903705239E+00,1.903705239E+00,1.377516985E+00,5.114227905E+02,1.200000048E+00,1.567229271E+00,1.567229271E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,3.889925480E-01,1.879210114E+00,4.194537103E-01,1.196769714E+01,2.451907098E-02,1.416229643E-02,4.040733874E-01,1.642410085E-02,1.337010193E+01,8.177609561E-05,6.657013297E-02,1.349423430E-03,1.098503232E+00,5.486115115E-04,4.465992451E-01,4.637001827E-02,8.615207043E-04,2.458058856E-02,8.684135973E-03,7.069353580E+00,7.069353580E+00,4.180994802E-05,3.403554484E-02,3.403554484E-02,6.759530515E-04,5.502621531E-01,5.502621531E-01,2.809002763E-04,2.286679298E-01,2.286679298E-01,2.508156374E-02,4.453448055E-04,1.270641200E-02,1.662467606E-02,1.353337955E+01,8.193760004E-05,6.670161337E-02,1.349423663E-03,1.098503470E+00,-5.543022417E-04,-4.512318075E-01,4.697121680E-02,-8.713729330E-04,-2.486168779E-02,9.720190763E-01,1.013392448E+00,9.582617879E-01,9.676771164E-01,2.629795166E+03,1.193438321E-01,6.346812844E-02,2.328421175E-01,1.131128222E-01,2.153364420E-01,3.153600544E-02,5.705020577E-02,2.756875801E-06,1.882535368E-01,8.009464264E+01,9.876584045E-06,5.543031421E-06,7.958896458E-02,7.958896458E-02,2.009986474E-06,1.829088926E-01,2.982006371E-01,1.281564236E-01,3.656511307E+00,2.666519880E+00,9.042565711E-03,2.579990923E-01,1.881472468E-01,3.673413396E-02,1.048084617E+00,7.643198967E-01,3.348115981E-01,9.800463915E-02,1.584675163E-01,2.781738639E-01,7.847245336E-01,9.436420514E-04,-4.589966498E-03,3.646324389E-03,4.672647454E-03,7.323086727E-03,0.000000000E+00,2.311315835E-01,9.588908870E-05,2.170071471E-03,2.292850733E+00,0.000000000E+00,1.343865776E+01,2.914823914E+02,-7.703016968E+02,2.185657310E+01,8.424858451E-01
